Id,Text,Sentiment,% of sentiment,Senti_rate
40737,"Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday",sadness,0.208,2
30538,i started glee from the beginning n i'm crying they were such babies i love my,joy,0.4,3
30446,@FullTimeDEVILS Memphis looking bright. Rojo looking like,joy,0.473,3
40516,"@JohnWildy71 something, too confused to type an entire word ðŸ˜œ See, I can laugh again. My hour of sadness has almost",sadness,0.396,2
20524,@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water,fear,0.521,1
30515,"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the",joy,0.417,3
10330,@eNCA what they should be doing is directing their anger to the thieves in government...#corruption,anger,0.542,0
10740,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her,anger,0.333,0
40451,"@Ren102e906 Just do what you can, don't get discouraged, maybe some prayers for divine intervention to help you would help",sadness,0.438,2
30756,The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah,joy,0.208,3
30233,A hearty welcome to those who followed,joy,0.615,3
40426,@mik61scot @longshankseddie @ROSAZAMBONINI @YouTube I thought it was because she once sunk her teeth into something that's meant 2b,sadness,0.458,2
20630,@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can,fear,0.458,1
10238,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt,anger,0.583,0
40575,So @JeffProbst those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost,sadness,0.354,2
10433,"@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck",anger,0.479,0
20033,Just want Saturday to be over but then again I want to do good #LSAT,fear,0.875,1
40210,@rupindxr my heart actually sunk looooool I was so,sadness,0.625,2
40002,Feeling worthless as,sadness,0.958,2
10632,@St8edge4life88 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach,anger,0.396,0
10679,and apparently he's supposed to have a Scottish accent???,anger,0.375,0
30202,@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter,joy,0.646,3
20556,Sickness,fear,0.5,1
10670,@stoozyboy1 @chris_sutton73 ðŸ˜‚ðŸ˜‚ Oh the zombie rage,anger,0.375,0
30517,Not my fault if I'm more observant than you thought of me to be ! ðŸ˜œ I'm not sorry ðŸ˜ #wisdom #laughter #observingyou #allthetime #becareful,joy,0.417,3
30001,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time!,joy,0.958,3
40675,"@beIIrkes Es, I'm serious",sadness,0.271,2
10014,Fuking fuming,anger,0.854,0
30478,Accept the challenges so that you can feel the exhilaration of victory. -George S.,joy,0.44,3
30111,"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse",joy,0.74,3
10236,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't,anger,0.583,0
20141,Tomorrow is the day I cut and dye my hair! ðŸ˜³ #nervous,fear,0.729,1
10443,Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of,anger,0.479,0
40102,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n#TerranceCrutcher #truth,sadness,0.729,2
10514,Who knew softballs could sting so bad? Jimmy Fallon has been under a lot of heat for his &amp;ldquo;softball&amp;rdquo; Donald Trump,anger,0.414,0
20304,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic,fear,0.625,1
10207,Can't believe I've only got 2 days off left ðŸ™„ #backtoreality,anger,0.625,0
20226,World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's,fear,0.667,1
40438,"@LucidBurrito Doesnt do it to anyone else, he literally pulled me into the office cause someone complained I spit in the sink",sadness,0.457,2
30323,Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like,joy,0.544,3
30290,Kayaking is merriment together with sevylor inflatable kayaks:,joy,0.562,3
40061,"My prayers are with the family, friends &amp; members of @VCFD as you mourn the loss of Engineer Ryan Osler. #LODD",sadness,0.771,2
10402,I guess #bradangelina &gt; #anger &gt;,anger,0.5,0
30610,"@_haye_ optimism is he'll lose, that's actually a compromise",joy,0.346,3
10155,I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor,anger,0.646,0
40095,so lost i'm,sadness,0.729,2
10385,@Trump_Videos she looks completely #rabid,anger,0.5,0
20476,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh",fear,0.54,1
21004,How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking??,fear,0.271,1
20838,@BartholomewD It's -terrible-! We're going to the local fish/chip place in,fear,0.354,1
40349,Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue,sadness,0.521,2
10165,I swear if @devincameron23 blocks me I'm going to hit her back,anger,0.646,0
21073,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted!,fear,0.208,1
40733,"Be joyful in hope, patient in affliction, faithful in prayer. Romans",sadness,0.216,2
10403,Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I,anger,0.5,0
40163,Hate knowing I have to get up at half 5 for gym in the morning it's so,sadness,0.667,2
40605,@Bietron ðŸ¤“ dont be sad.. btw good night davina..go sleep,sadness,0.333,2
30421,"Yahweh your God is among you, a warrior who saves. He will rejoice over you with",joy,0.48,3
30619,@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need,joy,0.34,3
40487,"When we are weak &amp; in despair, our Mighty God is near;He will give us strength &amp; joy &amp; hope, &amp; calm our inner fear, just have faith &amp;",sadness,0.417,2
10591,I offend,anger,0.417,0
20071,I am about to be a coward and I feel terrible. But I can't even face this,fear,0.833,1
40343,"@thehill George H. Establishment is unhappy Trump's campaign branded his son low-energy, but he could not have beaten the others",sadness,0.521,2
40549,"@LBardugo Start w/ the 3 songs in Blue Neighborhood\n1) Wild\n2)Fools\n3)Talk Me down ðŸ˜­ðŸ˜­for #Wesper\nAlso,\n4)Too Good. #serious kaz/inej",sadness,0.375,2
21112,"Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write",fear,0.146,1
10284,Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at,anger,0.562,0
40360,Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes.,sadness,0.521,2
10559,"im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug",anger,0.417,0
20740,@carlybigelow13 first you take the room now you wanna beat me,fear,0.412,1
40727,@BluesfestByron second artist announcement looking good #bluesfest2017 #Music,sadness,0.229,2
30423,Always doing the EmotionalHedgeâ„¢ w #WPS\n\nI'm elated about start. Have I mentioned I'm on TAMU,joy,0.48,3
20423,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth,fear,0.562,1
10542,@Sophiejulia @CalebAtChipotle @calebpressleyxo relentless pipe thirst,anger,0.438,0
20818,Season 3 of penny dreadful is on Netflix...well my afternoon is,fear,0.375,1
30008,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so,joy,0.92,3
10772,"As your own lives in order to complete our amazing life journey successfully, it is",anger,0.357,0
40480,"@Gsmsbooksrus @goodreads 'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate",sadness,0.417,2
30412,@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam.,joy,0.48,3
10795,"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on",anger,0.271,0
10486,@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the,anger,0.458,0
20676,An absolutely dire first half and I can't recall a shot on target. \n\nAgainst Accrington,fear,0.438,1
40711,BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8:30pm - 11:00pm #blues #free,sadness,0.25,2
20360,@CP24 And I hope when the police met him at the subway that they took him straight to jail,fear,0.583,1
10241,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis,anger,0.583,0
10473,"Because it was a perfect illusion, but at least now I know what it was. #ladygaga",anger,0.479,0
30720,Light of day per heyday popularization backfire cinematography:,joy,0.25,3
20543,That last minute was like watching a horror show #GBBO,fear,0.5,1
20314,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke,fear,0.62,1
10223,Michelle is one of the worst players in bb history #bb18 #bbfinale,anger,0.604,0
20037,@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick,fear,0.875,1
40300,"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks",sadness,0.562,2
21078,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #great,fear,0.2,1
40137,@WilsonsWorld I was in high school and remember helping neighbors clean up back home in Greenville. Pretty sobering stuff.,sadness,0.688,2
10119,@XemitSellsMagic add tracking but resent,anger,0.688,0
30363,Accept the challenges so that you can feel the exhilaration of,joy,0.52,3
40083,@KingJames @chrisbosh\n To good hearts I lost my job I'm Responsible 2 families My Information in profile even dollar if canâ€™t just,sadness,0.75,2
20078,@RossKemp Omg that is just horrific. Something needs to be done.,fear,0.82,1
10423,Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators ðŸ˜ #Chargers #Boltup,anger,0.479,0
20984,new tires &amp; an alarm system on my car. fwm,fear,0.271,1
30591,@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the,joy,0.36,3
10596,"@RealPaulWalker R.I.P Paul, furious 8 can't",anger,0.254,0
20293,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas",fear,0.625,1
10148,@cineworld 'Congratulations your Free 1 month has been activated' Then charges Â£34.80 the same month. Absolutely furious,anger,0.667,0
20375,"If purging was real, Kenya would be the country where the elite purge from choppers while the low-class cower under their beds for 12",fear,0.583,1
10744,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace,anger,0.312,0
20879,How I Murdered Your Mother,fear,0.342,1
20468,@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor,fear,0.542,1
20277,@mikebairdMP @AndrewConstance @nswtaxi how many sex cases u need before u guys learn UBER is shocking to the consumer,fear,0.646,1
20221,Do you think humans have the sense for recognizing impending,fear,0.667,1
20354,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about,fear,0.583,1
21014,"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #bars",fear,0.25,1
30471,@DipstickDipper \n'It's alright!' She said cheerfully trying to make the moment,joy,0.458,3
40106,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options.",sadness,0.729,2
20792,"Don't think I'll hesitate to run you over. Last time I checked, I still had 'Accident Forgiveness' on my insurance",fear,0.391,1
30006,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter",joy,0.924,3
40052,2 applications for my dbs and still waiting. Been over a year now. Going to loose my job ðŸ‘ðŸ¿ @GOVUK #thanks #unhappy,sadness,0.792,2
